datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2015-10-20 10:00:00,284.36,286.06,286.45,285.66,288.49,289.81,288.94,294.01,282.98,281.93,288.13,289.88,290.01,289.57,283.92,284.82,287.17,280.71,283.2,277.82,286.89,291.3,274.37,297.88,282.83,286.2,279.36,280.95,283.36,280.73,296.726,304.7,304.15,307.01,301.15,304.84
2015-10-20 11:00:00,284.41,284.93185997,286.215133739,285.324514474,285.725696356,287.904799392,285.773312373,291.457020546,281.647049518,279.588107131,287.519012008,288.5084,290.386305884,289.96357485,283.525899413,284.511479042,288.039339459,280.556323226,283.53212855,277.3697251,287.450145729,292.401769613,274.643079867,298.302453055,282.414358008,286.450474097,279.236245629,280.76,283.44,281.603108434,299.24,306.32,304.53,310.54,302.15,302.34127977
2015-10-20 12:00:00,284.87,286.155044378,286.197577388,285.35036553,288.792364449,289.569991615,288.737425577,293.819174235,283.773895178,282.711622642,288.435555323,288.958598353,290.89774815,289.586786263,284.240743715,285.969778739,287.37057801,280.651345805,283.91023173,280.103124171,287.661210111,292.324639542,276.538902694,298.79040201,283.319935736,286.102429854,280.940263158,280.65,284.04,282.394868035,299.24,301.54,305.15,303.15,303.15,303.000782088
2015-10-20 13:00:00,285.15,284.511207242,285.846279533,284.847708725,284.786925573,286.787261771,284.110042173,290.115111748,281.8596173,279.32664347,287.577395726,286.982395628,291.460715384,290.143542699,283.686071813,285.570230307,288.616667346,280.431526189,284.400476282,279.540503794,288.490246797,293.897413057,276.994290043,299.409821933,282.736630674,286.417486301,280.815739815,281.38,284.8,283.699831776,299.24,301.58,305.15,303.15,303.15,299.712383873
2015-10-20 14:00:00,282.89,286.29,285.84,284.91,289.22,289.23,288.45,293.55,284.9,283.82,288.86,287.68,292.13,289.61,284.69,287.56,287.65,280.57,284.89,283.25,288.74,293.73,279.54,300.04,284.01,285.98,283.13,282.99,285.12,284.72,296.734,300.66,306.15,301.15,301.15,300.63
2015-10-20 15:00:00,282.5,286.31,286.07,284.77,289.78,290.51,288.52,294.35,285.07,286.47,294.0,292.36,295.64,292.99,286.38,291.31,289.75,288.12,289.49,287.02,291.25,295.15,286.75,300.59,286.72,287.77,286.92,285.15,286.8,286.15,296.734,300.15,305.15,299.15,299.15,299.73
2015-10-20 16:00:00,282.95,286.434469697,287.673912656,285.001149733,290.790865884,291.263251151,289.35658696,294.804945055,286.25638794,287.495563642,295.209885706,293.615377765,296.083716788,294.086025831,287.219613957,292.459434298,290.385697743,289.266496437,290.662798812,287.988262806,292.038846325,295.707652652,287.721693884,300.720050505,287.870697951,288.067375297,288.265254564,287.13,287.8,286.987024499,298.089,299.15,305.15,299.15,299.15,299.9853869
2015-10-20 17:00:00,283.59,286.82,292.61,285.72,293.89,293.58,291.94,296.19,289.92,290.66,298.75,297.28,297.38,297.26,289.73,295.79,292.26,292.61,294.04,290.77,294.39,297.29,290.54,301.09,291.36,288.75,292.18,290.53,289.84,289.47,294.402,300.53,304.15,303.71,298.977,300.61
2015-10-20 18:00:00,285.95,287.26,294.41,286.7,295.59,295.2,294.68,297.52,289.74,292.59,300.18,299.1,298.11,299.23,290.72,297.21,293.32,294.0,294.93,291.9,295.47,297.73,291.54,301.59,293.15,289.42,293.1,293.03,290.4,290.31,294.402,300.05,303.15,303.15,298.977,300.14
2015-10-20 19:00:00,286.32,287.46,295.84,287.09,297.12,295.85,294.82,296.2,290.66,293.41,300.18,299.72,298.42,299.74,291.19,297.28,294.47,294.22,295.71,292.94,296.33,297.44,291.98,301.19,293.11,289.56,293.51,293.25,290.48,290.9,294.402,299.47,303.15,302.59,298.977,299.53
2015-10-20 20:00:00,287.18,289.39,298.06,288.32,298.52,296.47,296.42,293.03,289.96,294.56,301.94,300.89,298.37,300.34,292.07,299.17,294.99,295.15,295.99,293.41,296.92,296.99,292.96,300.89,293.89,288.92,293.76,294.0,289.68,291.2,291.526,299.18,303.15,302.59,298.751,298.97
2015-10-20 21:00:00,287.66,289.791039231,298.579328222,288.635027926,298.655537942,296.48422817,296.547632536,293.69455479,288.879850572,294.401533463,302.070414878,300.872748082,298.143380153,300.206071011,292.106329344,298.892257477,294.688899584,294.987167382,295.578573101,293.270145682,296.303171176,296.851265773,292.580932501,300.693579605,293.592696658,288.45642829,292.993970607,294.13,289.32,290.644459477,291.526,298.95,294.101,302.04,298.751,299.065513627
2015-10-20 22:00:00,288.11,291.09,300.25,289.66,299.09,296.53,296.96,295.81,285.39,293.89,302.47,300.82,297.45,299.8,292.22,298.05,293.76,294.49,294.34,292.85,294.38,296.44,291.43,300.11,292.65,287.34,290.66,293.06,287.93,288.92,291.526,298.71,301.15,301.48,298.751,299.31
2015-10-20 23:00:00,287.96,290.351673444,299.282032867,289.312962737,298.24374544,295.992090688,295.784268739,295.53105742,285.4088117,292.462766497,302.032526484,299.862257291,297.951083916,299.371887206,291.664764777,296.068685469,293.145903084,292.654089457,293.024376616,291.451295707,293.356620807,296.431377672,289.328301435,300.174540412,290.583485766,287.112077562,289.836376971,291.7,287.01,288.715685921,290.36,298.3,292.41,300.93,298.535,296.723629518
2015-10-21 00:00:00,287.44,291.54,298.97,289.49,297.93,295.21,296.66,296.02,282.29,290.42,301.08,299.39,296.31,297.49,289.12,294.79,290.71,290.8,289.47,286.47,291.71,294.72,285.86,299.18,290.08,286.83,288.28,290.1,286.64,287.31,290.36,297.72,292.41,300.93,298.535,298.04
2015-10-21 01:00:00,286.08,290.36,296.95,287.98,295.78,294.56,295.13,294.9,281.75,288.63,298.42,297.11,295.26,296.29,288.02,293.21,290.09,288.09,288.7,284.53,291.27,294.73,282.07,299.17,287.69,286.44,286.91,288.77,284.75,286.51,290.36,297.64,292.41,300.37,298.535,297.86
2015-10-21 02:00:00,285.08,290.14,294.21,287.18,294.79,294.19,294.63,294.31,281.61,288.23,298.39,296.72,295.16,295.72,287.28,293.11,290.09,287.57,287.35,283.12,290.38,294.58,281.56,299.18,286.67,286.45,286.35,288.9,283.85,286.36,289.418,297.65,290.768,300.37,298.393,298.05
2015-10-21 03:00:00,283.43,285.95,292.17,284.76,293.9,293.69,293.96,293.3,281.5,287.11,296.79,296.02,295.2,295.11,286.81,291.91,288.64,285.18,286.84,282.34,290.29,294.44,279.93,299.12,283.88,285.68,285.09,288.03,282.56,286.12,289.418,295.88,297.15,299.82,298.393,296.04
2015-10-21 04:00:00,282.95,285.99,291.19,284.38,293.52,293.0,292.71,293.17,281.09,285.82,296.57,295.85,295.24,294.7,286.52,291.36,287.6,284.9,286.84,281.87,289.78,294.58,279.7,299.17,283.47,285.61,284.52,286.88,281.65,285.97,289.418,295.94,297.15,295.45,289.15,296.02
2015-10-21 05:00:00,282.21,284.77,290.36,283.7,292.24,292.06,291.42,292.52,280.79,284.55,295.63,295.11,295.41,294.12,286.04,290.2,287.19,284.69,287.12,280.86,289.31,294.15,279.02,299.17,282.65,285.82,284.0,286.17,280.83,285.81,293.684,296.63,297.15,296.64,291.15,296.73
2015-10-21 06:00:00,282.2,284.464042236,289.692790698,283.320043721,291.848038504,291.62255814,291.424407442,292.233160048,280.913460465,284.091432558,295.496158423,294.830657246,295.439511946,293.572486753,285.907584604,289.556731735,287.131236519,284.178588826,286.71718137,280.676603142,288.772716623,294.020657124,278.650613497,299.112345231,282.23336247,285.630028824,283.531243726,285.58,280.04,285.715377964,293.684,298.39,297.15,298.68,295.15,297.815080473
2015-10-21 07:00:00,281.77,281.892551473,288.114262687,282.071614257,289.175087564,287.339292537,288.107390288,289.104696962,280.849754177,280.903095465,294.888584416,294.173703632,295.076722189,293.803299289,286.585760729,287.376034682,287.507783784,282.316984601,284.999455696,280.39268701,288.740078436,293.566274112,277.738782661,298.653291772,280.135580761,285.19982637,283.078108303,285.25,279.23,285.42293999,293.684,300.07,298.3,299.75,296.15,297.092950495
2015-10-21 08:00:00,281.62,283.38,287.34,281.97,290.47,290.08,291.44,291.23,281.35,282.47,295.04,293.88,295.54,291.72,285.45,287.38,286.93,282.44,285.36,280.06,286.92,293.59,277.4,298.92,280.78,285.08,281.94,284.89,277.5,285.39,297.7,301.05,301.15,301.76,298.15,301.1
2015-10-21 09:00:00,281.3,282.06,286.97,281.29,290.11,290.26,291.65,290.71,281.56,282.25,295.3,293.88,295.6,291.29,285.02,287.65,286.39,281.64,284.61,279.92,286.7,293.82,276.67,298.22,279.99,284.39,281.11,284.27,276.1,285.31,297.7,302.96,304.15,303.55,299.15,303.06
2015-10-21 10:00:00,281.19,282.24,286.59,281.19,289.78,289.44,292.16,290.37,281.54,282.09,295.48,293.9,295.6,291.48,284.57,287.08,286.04,281.58,284.69,279.74,286.3,294.15,275.93,298.08,279.76,284.08,280.47,283.53,275.19,285.01,297.7,304.79,303.34,306.93,301.15,304.88
2015-10-21 11:00:00,280.87,282.23,286.19,281.03,289.35,289.21,291.38,290.28,281.65,281.56,295.6,293.43,295.71,291.51,283.98,286.82,286.04,281.11,284.85,278.97,285.56,294.04,275.66,298.35,279.32,283.4,280.15,282.9,274.79,284.82,299.415,304.8,306.15,305.87,301.15,304.8
2015-10-21 12:00:00,281.02,282.04,285.7,281.63,289.1,288.86,290.73,289.66,281.88,281.18,295.88,293.48,295.71,291.13,284.07,287.49,286.74,281.41,284.25,278.65,285.91,293.99,276.32,298.88,279.07,283.28,280.83,283.25,274.87,285.2,299.415,305.88,306.17,308.46,301.15,306.16
2015-10-21 13:00:00,281.15,282.076496063,285.665755237,281.63484963,288.911168688,288.852661837,290.810447244,289.563820472,281.702012915,281.048253268,296.002432815,293.533671801,295.853036781,291.372161483,284.393007554,288.113154753,287.302418619,282.361777463,285.38438354,280.511182475,285.950163676,294.820299796,277.730249804,299.388602826,280.340834646,283.304733449,282.291056106,284.76,275.9,285.527607362,299.415,303.92,305.92,307.36,302.15,305.229128044
2015-10-21 14:00:00,281.19,282.19,285.56,281.65,288.33,288.83,291.06,289.27,281.15,280.64,296.36,293.69,296.27,292.07,285.36,289.91,288.96,285.13,288.63,285.82,286.07,297.15,281.8,300.82,284.21,283.36,286.53,287.11,277.94,286.5,297.198,302.97,306.55,305.93,301.15,303.0
2015-10-21 15:00:00,281.65,282.19,286.73,281.46,290.44,290.72,291.16,290.0,279.63,280.72,298.01,295.05,297.59,294.85,286.5,292.66,290.64,291.39,289.93,289.36,286.46,298.31,289.41,301.15,289.32,283.78,291.07,290.61,279.8,287.23,297.198,301.52,306.15,302.48,298.15,301.73
2015-10-21 16:00:00,282.14,283.06,290.27,281.99,293.6,292.75,293.15,291.19,279.95,280.88,299.84,296.17,299.2,297.16,287.67,295.94,292.7,294.52,291.91,291.71,287.53,298.65,292.08,301.76,291.26,283.95,293.83,293.03,281.09,288.08,297.593,300.43,304.15,300.69,298.15,300.4
2015-10-21 17:00:00,282.9,283.3,293.2,282.53,295.67,294.65,292.76,292.19,281.82,280.96,300.51,297.07,299.61,298.32,288.94,297.69,294.67,295.29,294.49,293.93,289.63,299.14,292.5,301.96,291.63,284.0,294.65,294.47,281.2,288.33,292.784,300.21,303.66,303.71,298.909,300.27
2015-10-21 18:00:00,284.19,284.49,296.41,284.58,297.84,296.58,294.99,293.26,280.72,280.96,302.13,299.51,300.82,300.04,289.61,299.72,295.63,297.39,296.11,295.26,291.91,299.15,294.75,302.16,293.86,284.05,296.32,296.01,282.15,288.63,292.784,299.63,302.66,303.15,298.909,299.78
2015-10-21 19:00:00,284.74,285.63,298.17,286.16,299.07,297.29,296.1,294.03,280.31,280.96,302.91,299.92,301.15,300.62,289.46,300.94,295.96,297.73,296.92,295.8,293.24,298.48,295.46,301.65,294.44,283.99,296.41,296.5,282.76,288.73,292.784,298.85,302.15,302.59,298.909,298.93
2015-10-21 20:00:00,285.48,287.1,299.68,288.25,299.75,298.01,296.04,294.82,280.49,280.96,304.11,300.86,301.31,301.13,289.83,301.51,296.46,298.77,297.11,296.76,293.96,298.28,295.94,301.45,294.91,284.29,296.38,296.42,282.73,288.54,289.806,298.28,301.79,302.04,298.981,298.12
2015-10-21 21:00:00,286.26,287.42,300.48,288.91,300.26,297.97,296.87,295.55,280.37,281.26,303.98,300.95,301.14,301.06,288.79,301.67,296.38,298.78,297.42,296.36,294.42,297.56,295.54,300.93,294.83,284.3,295.46,295.88,282.72,287.7,289.806,297.73,299.15,301.48,298.981,297.79
2015-10-21 22:00:00,286.7,289.71,300.78,289.23,300.28,297.59,297.64,295.39,280.5,281.42,303.29,300.93,300.42,300.59,287.51,301.22,296.33,298.15,296.51,295.48,294.05,296.65,293.78,300.12,293.13,283.83,292.28,294.11,281.96,286.39,289.806,298.7,299.15,301.48,298.981,299.28
2015-10-21 23:00:00,286.73,290.09,300.4,288.56,299.81,296.89,297.18,295.36,279.97,281.4,302.42,300.11,299.15,298.68,285.64,298.98,295.3,294.72,294.32,291.83,293.63,295.86,289.24,299.47,291.34,283.51,289.34,291.82,281.27,285.62,288.379,298.39,290.829,300.93,298.954,298.57
2015-10-22 00:00:00,286.53,289.61,297.66,288.11,298.8,295.88,296.75,294.88,279.68,281.18,300.71,299.06,297.85,296.37,283.65,295.42,294.02,292.64,291.78,288.25,293.16,295.44,286.36,299.43,288.91,284.06,287.63,290.1,280.52,285.25,288.379,297.95,290.829,300.93,298.954,298.24
2015-10-22 01:00:00,285.23,288.71,295.24,287.31,297.1,295.11,295.9,293.62,279.05,280.8,299.8,297.65,297.12,295.0,282.3,294.14,292.77,290.79,291.62,286.29,292.39,295.32,284.48,299.37,287.52,284.67,286.65,288.82,280.11,285.14,288.379,297.2,297.15,300.37,298.954,298.22
2015-10-22 02:00:00,284.98,287.151402878,293.658725314,286.5106,295.010300917,293.227127469,293.028112642,292.11124627,279.093556022,280.00715655,299.38748916,297.542359661,296.875744681,294.774811321,282.086299525,293.800916061,292.59934847,289.411172475,291.769646712,285.77284033,292.502090261,295.426627566,283.895650806,299.225137938,286.754865832,285.588636027,286.155708383,287.7,279.94,285.22355349,287.789,297.8,289.439,300.37,298.939,295.362799246
2015-10-22 03:00:00,284.51,287.58,290.47,286.29,294.9,293.63,293.2,291.27,278.81,280.5,298.2,297.28,295.89,292.48,280.42,292.95,291.12,288.59,290.43,284.71,292.82,294.65,282.35,299.28,286.67,284.47,284.79,286.99,279.45,284.74,287.789,295.95,296.15,299.82,298.939,295.93
2015-10-22 04:00:00,284.14,287.5,289.49,285.86,293.92,292.18,292.34,291.01,279.41,280.58,297.51,296.88,295.35,291.84,279.34,292.57,290.11,287.64,289.05,284.2,292.41,294.32,280.81,299.47,287.33,284.61,284.08,286.13,279.18,284.48,287.789,295.63,296.15,295.48,289.15,295.73
2015-10-22 05:00:00,283.63,287.3,288.38,285.42,292.62,292.07,291.41,290.03,279.19,280.39,297.28,296.18,295.65,291.23,278.44,292.35,289.17,287.11,288.44,283.19,291.62,294.15,280.23,299.02,287.09,285.06,283.05,285.49,279.1,284.5,292.402,296.25,297.15,295.89,290.15,296.34
2015-10-22 06:00:00,283.79,286.48,287.87,284.53,291.6,291.1,290.91,289.09,278.23,280.12,296.87,295.66,296.03,291.06,277.17,291.06,288.88,286.75,289.0,282.62,291.48,294.32,279.8,299.02,287.49,284.81,282.28,284.85,279.35,284.52,292.402,298.59,297.92,298.54,294.15,299.01
2015-10-22 07:00:00,283.79,285.77,286.97,283.52,290.77,290.55,290.26,288.55,277.56,280.04,296.36,295.07,296.37,289.97,276.56,290.63,288.34,286.18,288.19,282.31,290.64,294.15,279.22,298.3,287.2,285.99,281.67,284.3,279.08,284.89,292.402,300.27,298.92,300.04,296.15,300.67
2015-10-22 08:00:00,283.39,284.96,286.52,282.74,290.05,290.71,289.52,287.81,277.04,279.18,296.47,294.15,296.8,289.4,276.22,289.59,287.52,284.7,288.51,282.78,289.79,293.98,278.9,298.22,287.34,286.13,281.14,283.69,278.68,285.21,297.564,300.97,299.66,301.68,299.15,301.45
2015-10-22 09:00:00,283.06,284.92,286.66,282.5,289.85,289.97,289.48,287.34,277.16,279.65,296.29,293.89,296.76,289.51,275.69,289.2,286.8,284.65,288.96,282.76,289.3,294.31,279.41,298.04,287.21,285.93,280.97,283.48,277.94,285.35,297.564,302.93,302.66,303.55,300.15,302.95
2015-10-22 10:00:00,283.28,283.95,285.81,283.23,289.38,289.99,288.68,287.32,276.5,279.66,296.19,292.85,296.87,288.98,275.55,288.78,286.39,284.27,288.31,282.23,288.84,294.31,278.74,298.47,286.94,286.14,280.32,283.09,278.86,285.62,297.564,304.19,303.31,306.0,301.15,304.47
2015-10-22 11:00:00,283.38,283.91,285.74,283.42,289.12,289.46,288.35,286.81,276.09,279.9,295.64,292.43,296.77,288.62,275.4,287.66,285.95,283.56,288.47,281.82,288.49,294.3,278.81,298.72,286.55,286.06,280.17,283.48,279.95,285.8,299.428,306.35,306.15,308.92,301.15,306.47
2015-10-22 12:00:00,283.48,283.48,284.84,283.2,288.45,289.27,287.62,286.39,276.48,280.04,295.73,292.19,297.07,288.27,275.24,287.1,285.49,283.32,288.41,281.74,288.26,294.44,278.75,298.58,287.02,286.81,280.71,283.83,281.54,286.08,299.428,306.86,306.54,310.68,302.15,307.04
2015-10-22 13:00:00,282.7,282.93,284.65,282.99,288.3,289.12,287.06,286.37,276.51,280.04,296.2,292.7,297.32,288.2,275.08,287.86,285.36,284.66,289.08,284.83,288.01,296.32,282.54,299.88,288.15,286.75,284.63,285.25,282.86,287.58,299.428,306.27,306.12,309.75,302.15,305.94
2015-10-22 14:00:00,281.96,282.48,284.9,282.6,288.33,288.81,286.51,286.45,276.55,280.12,296.39,293.91,297.95,289.91,278.2,291.82,285.5,289.01,291.48,288.07,287.98,297.98,287.07,300.6,289.9,286.94,288.47,288.02,284.7,289.53,297.059,304.27,306.15,306.41,302.15,304.11
2015-10-22 15:00:00,281.83,281.66,285.36,282.54,289.59,290.45,287.01,288.43,278.01,280.35,296.67,294.21,298.36,290.94,281.53,293.06,286.26,290.22,293.23,292.21,288.12,299.29,289.21,301.2,289.82,287.21,290.4,290.15,284.64,290.83,297.059,302.7,305.45,304.2,300.15,302.78
2015-10-22 16:00:00,282.28,283.09,288.29,283.86,292.67,293.22,291.48,291.08,280.45,280.04,297.29,296.29,300.02,293.2,285.09,296.36,287.29,295.7,295.19,294.66,289.11,300.15,294.3,301.76,292.62,287.86,294.56,292.64,285.84,292.59,299.086,301.19,304.16,301.84,300.15,301.31
2015-10-22 17:00:00,283.2,285.07,290.62,284.82,294.55,295.47,292.99,293.21,282.13,280.18,298.23,297.2,300.79,294.66,287.45,298.12,288.15,298.15,297.33,295.78,289.67,300.57,295.96,302.06,293.71,288.38,296.05,294.32,287.76,294.32,293.916,300.79,302.37,303.71,300.916,300.61
2015-10-22 18:00:00,283.93,285.21,292.6,285.19,295.87,296.8,293.29,294.65,282.74,279.96,298.54,297.16,301.01,295.67,288.81,299.44,289.15,298.15,298.41,296.53,290.82,299.82,296.69,301.78,293.78,288.76,296.19,295.09,290.4,294.97,293.916,300.21,301.53,303.71,300.916,300.27
2015-10-22 19:00:00,285.48,286.323927445,293.800078854,285.811742902,296.740038118,297.119010252,294.474637224,295.380293074,283.420625739,280.041961351,298.546473138,297.318784973,301.181677394,296.54582217,289.312845507,299.778471237,289.285457173,298.694846972,298.952289916,296.902816069,291.102312139,299.740913026,297.122621142,301.796454534,293.68774113,288.796795798,296.310093262,295.68,290.47,294.860701524,293.916,299.7,302.15,303.15,300.916,299.903300551
2015-10-22 20:00:00,286.01,288.75,296.4,287.17,298.62,297.81,297.05,296.95,284.9,280.22,298.56,297.65,301.54,298.36,290.38,300.48,289.57,299.83,300.07,297.67,291.7,299.58,298.02,301.83,293.49,288.86,296.56,295.64,290.18,294.63,291.869,299.17,299.64,302.59,300.769,299.24
2015-10-22 21:00:00,286.41,290.03,298.31,287.79,298.82,297.78,297.15,297.73,285.12,280.73,298.99,295.37,301.16,297.95,290.0,300.52,288.9,299.42,299.31,297.66,291.32,299.0,297.89,300.31,290.46,287.86,295.55,295.41,288.94,293.32,291.869,298.79,300.53,302.04,300.769,298.88
2015-10-22 22:00:00,286.6,290.276833692,298.511411656,287.799276164,298.580452169,297.634796248,297.159334358,297.796133251,284.821254613,280.673948339,298.841169031,294.807769895,301.018309685,297.598016975,289.290548367,299.892434809,288.187437558,298.426289328,298.282911842,296.844104385,290.587097967,298.243134651,296.333378587,300.054842495,290.26102201,287.341732858,294.794967603,294.85,287.52,292.840130971,291.869,299.01,300.18,302.04,300.769,298.947741034
2015-10-22 23:00:00,286.39,291.09,299.17,287.83,297.8,297.16,297.19,298.01,283.84,280.49,298.38,293.07,300.58,296.52,287.04,297.97,285.96,295.36,295.16,294.37,288.27,295.98,291.56,299.29,289.62,286.11,292.47,294.22,286.0,291.33,290.671,298.86,290.696,301.48,300.196,299.12
2015-10-23 00:00:00,285.78,290.792000574,298.437536939,287.39377261,296.938339071,296.290598193,296.926434209,297.535483223,283.293647059,280.38195122,298.330686695,292.958077253,299.981144492,295.957303403,285.54147851,296.884795539,285.407067411,294.348669718,293.747382109,292.785373625,286.999530086,295.798971575,290.445822966,299.23643051,289.558927599,285.187683463,292.113655606,293.66,284.64,290.886860498,290.671,299.45,290.696,302.04,300.196,299.515110733
2015-10-23 01:00:00,285.4,290.15,296.87,286.45,295.1,294.43,296.36,296.53,282.12,280.15,298.23,292.73,298.76,294.82,282.42,294.69,284.27,292.29,290.91,289.61,284.36,295.44,288.19,299.13,289.43,283.67,291.39,293.27,283.31,289.97,290.671,300.01,298.15,302.04,300.196,300.2
2015-10-23 02:00:00,283.59,286.35,293.15,284.27,293.4,293.15,294.48,295.07,280.11,279.93,298.04,293.03,298.4,294.37,282.17,294.04,283.65,289.43,289.9,288.86,283.23,295.72,286.01,298.92,288.65,282.8,290.7,292.21,281.93,289.25,289.522,299.13,289.797,301.48,299.547,299.96
2015-10-23 03:00:00,282.58,286.06,291.26,284.12,292.76,292.71,294.52,294.22,279.03,279.92,298.08,293.07,298.39,294.55,283.27,293.09,283.36,289.02,289.39,287.81,282.84,296.15,285.55,298.5,288.09,282.43,290.07,291.02,280.15,288.52,289.522,298.71,295.15,301.48,299.547,298.75
2015-10-23 04:00:00,280.75,284.973214241,290.611166438,283.406154133,292.362718447,292.244401842,293.758600772,293.298736777,278.991019417,279.803043695,297.848771012,293.147181626,298.399255478,293.988485565,283.209026516,292.302116461,283.415286355,288.380420764,288.705202787,287.467233487,282.342113518,295.880307252,285.050932056,298.365330846,286.918980583,281.538580508,289.336934279,290.21,278.16,287.87085885,289.522,299.02,295.64,298.21,294.15,299.118854154
2015-10-23 05:00:00,280.09,282.43,289.1,281.73,291.44,291.16,291.98,291.17,278.9,279.53,297.33,293.32,298.42,292.74,283.07,290.55,283.54,286.95,287.19,286.71,281.21,295.29,283.94,298.07,284.22,279.88,287.7,289.78,277.4,286.4,294.049,299.42,296.13,299.27,295.15,299.84
2015-10-23 06:00:00,279.86,281.75,288.46,281.16,291.01,291.35,291.15,290.64,278.13,279.47,297.23,293.51,298.4,292.17,283.52,289.38,284.1,286.46,286.16,286.34,281.07,295.16,283.09,297.97,282.84,279.47,287.19,288.89,276.94,284.87,294.049,302.1,298.73,301.41,298.15,302.13
2015-10-23 07:00:00,279.3,280.74,287.98,280.47,290.49,291.74,290.82,289.96,277.33,279.19,296.58,293.64,298.24,291.46,283.98,289.02,284.57,284.93,285.82,285.35,280.44,294.87,282.78,297.98,282.47,277.06,286.81,287.73,276.48,283.57,294.049,304.15,301.17,304.69,303.15,304.43
2015-10-23 08:00:00,279.25,280.03,287.44,279.92,290.07,291.93,289.88,289.35,277.84,278.36,296.29,293.75,298.27,291.37,284.54,289.31,284.35,285.24,285.62,285.04,280.02,294.87,282.43,297.55,281.17,276.73,286.45,286.61,276.32,282.29,300.304,306.37,301.33,305.77,303.15,306.39
2015-10-23 09:00:00,279.11,279.825280167,286.998356361,279.864800625,290.067217153,291.85500391,289.827373566,289.154405057,277.693150007,278.473654372,296.249966128,293.735677999,298.247102658,291.151245116,284.381866041,289.223688461,284.37562215,285.09384916,285.536209635,284.999494792,279.776703154,295.048095238,282.35235478,297.634501562,280.83671315,276.122219335,286.117125179,285.69,275.82,282.020534202,300.304,307.28,305.66,307.48,303.15,305.573112583
2015-10-23 10:00:00,279.03,279.29,285.85,279.72,290.06,291.66,289.69,288.65,277.31,278.77,296.15,293.7,298.19,290.61,283.98,289.01,284.44,284.73,285.33,284.9,279.16,295.48,282.16,297.84,279.98,274.9,285.29,285.12,275.97,281.34,300.304,307.06,305.92,309.8,305.15,303.84
2015-10-23 11:00:00,278.11,278.64,284.73,279.24,290.14,290.84,289.3,288.13,277.8,278.49,296.44,293.65,297.97,289.82,284.0,289.15,284.37,282.6,285.14,284.14,279.37,294.86,280.65,297.49,279.03,274.75,283.54,284.57,276.12,281.23,300.785,303.67,307.66,305.15,305.15,303.59
2015-10-23 12:00:00,277.93,278.45,284.65,279.15,290.65,290.15,289.26,287.79,277.58,278.47,296.44,293.7,297.88,289.65,283.29,289.18,284.7,282.57,283.84,283.77,279.14,295.15,280.66,297.61,279.07,274.75,283.31,283.77,276.48,281.56,300.785,303.67,307.55,305.15,305.15,303.59
2015-10-23 13:00:00,278.68,278.512860108,284.865827338,279.216021029,290.580125899,289.967351598,289.210311333,287.873483255,277.748988655,278.589302615,296.678854296,293.607746576,297.821938027,289.763271998,282.976268161,289.684371887,284.886960432,282.91186497,284.64923492,286.004111787,279.930899281,295.944923183,282.951051467,298.663861057,279.478298962,275.452593824,284.015096846,284.14,276.47,281.387201162,300.785,303.66,307.77,305.15,305.15,303.785287929
2015-10-23 14:00:00,280.13,278.64,285.3,279.35,290.44,289.6,289.11,288.04,278.09,278.83,297.14,293.43,297.71,289.98,282.36,290.65,285.25,283.57,286.19,290.25,281.48,297.44,287.34,300.65,280.29,276.56,285.37,285.23,277.15,281.05,297.92,304.16,304.15,305.15,305.15,304.11
2015-10-23 15:00:00,279.78,278.47,286.15,279.69,290.9,290.6,288.71,290.24,281.63,281.48,298.87,294.08,298.96,290.31,282.61,291.65,286.25,291.63,289.15,293.92,283.37,298.72,294.36,301.26,283.71,279.37,287.44,286.06,277.8,281.24,297.92,303.66,304.13,304.15,304.15,303.63
2015-10-23 16:00:00,279.81,278.8,289.61,279.71,291.96,292.55,291.9,291.92,284.15,281.81,299.58,293.86,299.14,290.64,282.61,292.11,287.26,291.62,291.68,296.15,284.92,298.87,295.24,301.49,283.97,279.38,287.57,286.37,278.15,282.42,299.9,302.76,304.12,301.9,301.9,302.83
2015-10-23 17:00:00,280.79,280.136249751,289.597532049,281.040913478,293.699209059,294.512294587,292.453937677,293.336157058,284.704074776,282.922844492,299.028408284,294.378482504,300.177126849,291.597927341,283.611540862,292.220141732,287.532555556,294.974795007,293.772711104,297.127068424,285.04546593,299.120998694,296.627293683,301.423674943,285.751119205,280.124803432,288.412056969,286.83,278.8,282.748960442,295.179,300.66,297.279,301.879,301.879,299.493428097
2015-10-23 18:00:00,283.49,281.07626359,290.667483533,281.561623438,294.629831699,295.266737487,293.36301439,294.391619387,285.443200856,282.643477079,298.799501066,293.942544146,300.139796518,292.71443055,283.518711692,293.175789773,288.02644,294.673012316,293.63358772,297.211822166,285.25035164,298.759272985,296.565423498,301.426327148,285.671529691,280.118956421,288.135791191,287.21,280.15,282.77753827,295.179,299.78,302.15,301.879,301.879,299.53825092
